0 of 10008 tasks cached; running 10008 on 12 workers
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol | float16 | 2000 | 0.732 | 0.711 | 0.24 | 0.321 | 0.163 | 1 | 0.0198 | 0.0196 | 1 | 28 | 0.929 | 3.45 | 0.601 | 0.529 | 0.494 | 0 | 0.00195 | 50 | 0.0151 | breakdown:downdate:1464 |
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol_rk10 | float64 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 4.52e-14 | 5.17e-14 | 1.93e-14 | 3.39e-15 | 0 | 0 | 4.44e-16 | 50 | 0.0157 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol_rk10 | float32 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00703 | 0.00888 | 0.002 | 41 | 3.5e-05 | 2.17e-05 | 9.8e-06 | 1e-06 | 0 | 0 | 2.38e-07 | 50 | 0.0161 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol_rk10 | float16 | 2000 | 0 | 0.727 | 0.232 | 0.321 | 0.169 | 1.09 | 0.0137 | 0.0101 | 1 | 29 | 0.293 | 0.376 | 0.123 | 0.0696 | 0.521 | 0 | 0.00195 | 50 | 0.0164 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | gs | float64 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 1.75e-14 | 4.23e-14 | 1.05e-14 | 5.38e-14 | 0 | 0 | 4.44e-16 | 50 | 0.0136 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | gs | float32 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 9.06e-06 | 1.38e-05 | 5.12e-06 | 2.92e-05 | 0 | 0 | 1.79e-07 | 50 | 0.0132 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | gs | float16 | 2000 | 0 | 0.633 | 0.219 | 0.283 | 0.168 | 0.947 | 0.00958 | 0.00893 | 0.984 | 29 | 0.085 | 0.178 | 0.0312 | 0.225 | 0.542 | 0.003 | 0.00195 | 50 | 0.0198 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | lstsq | float64 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 4.79e-15 | 5.32e-15 | 1.67e-15 |  | 0 | 0 | 2.22e-16 | 50 | 0.157 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | lstsq | float32 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 1.85e-07 | 3.13e-07 | 3.1e-07 |  | 0 | 0 | 1.19e-07 | 50 | 0.156 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | lstsq | float16 | 2000 | 0 | 0.76 | 0.509 | 0.341 | 0.514 | 0.948 | 0.0174 | 0.00717 | 0.32 | 36 | 0.00158 | 0.00274 | 0.00112 |  | 0.312 | 0 | 0.000977 | 50 | 0.185 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol | float64 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 1.41e-14 | 2.7e-14 | 1.53e-14 | 2.38e-14 | 0 | 0 | 2.22e-16 | 50 | 0.0151 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol | float32 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 1.11e-05 | 1.45e-05 | 4.88e-06 | 2.1e-05 | 0 | 0 | 1.19e-07 | 50 | 0.0153 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol | float16 | 2000 | 0 | 0.791 | 0.514 | 0.342 | 0.5 | 0.987 | 0.0197 | 0.00707 | 0.65 | 38 | 0.0583 | 0.0761 | 0.028 | 0.161 | 0.316 | 0 | 0.000977 | 50 | 0.0156 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol_rk10 | float64 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 7.99e-15 | 5.38e-15 | 1.72e-15 | 1.73e-15 | 0 | 0 | 2.22e-16 | 50 | 0.0158 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol_rk10 | float32 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 3.57e-06 | 1.96e-06 | 1.12e-06 | 1.07e-06 | 0 | 0 | 1.19e-07 | 50 | 0.0164 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | chol_rk10 | float16 | 2000 | 0 | 0.773 | 0.505 | 0.345 | 0.512 | 0.965 | 0.0146 | 0.0071 | 0.562 | 37 | 0.0283 | 0.0102 | 0.00525 | 0.00656 | 0.317 | 0 | 0.000977 | 50 | 0.0163 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | gs | float64 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 4.67e-15 | 5.3e-15 | 1.78e-15 | 3.94e-15 | 0 | 0 | 2.22e-16 | 50 | 0.0136 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | gs | float32 | 2000 | 0 | 0.801 | 0.51 | 0.344 | 0.515 | 1 | 0.0167 | 0.0071 | 0 |  | 1.28e-06 | 1.43e-06 | 6.65e-07 | 2.04e-06 | 0 | 0 | 1.19e-07 | 50 | 0.0131 |  |
| harshaw | corr=0,d=5,phi=0.1 | 50 | gs | float16 | 2000 | 0 | 0.753 | 0.508 | 0.332 | 0.516 | 0.94 | 0.017 | 0.0071 | 0.421 | 35 | 0.0124 | 0.00893 | 0.00968 | 0.0151 | 0.315 | 0.002 | 0.000977 | 50 | 0.0189 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | lstsq | float64 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 4.72e-15 | 1.64e-15 | 1.67e-16 |  | 0 | 0 | 1.11e-16 | 50 | 0.157 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | lstsq | float32 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 2.43e-07 | 1.51e-07 | 5.3e-08 |  | 0 | 0 | 5.96e-08 | 50 | 0.156 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | lstsq | float16 | 2000 | 0 | 1.22 | 1.12 | 0.534 | 1.19 | 0.999 | 0.0384 | 0.0155 | 0.022 | 39 | 0.00226 | 0.00145 | 0.000449 |  | 0.017 | 0 | 0.000488 | 50 | 0.186 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol | float64 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 4.78e-15 | 1.57e-15 | 4.44e-16 | 3.99e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0146 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol | float32 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 6.58e-07 | 7.37e-07 | 9.94e-07 | 2.41e-06 | 0 | 0 | 5.96e-08 | 50 | 0.0154 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol | float16 | 2000 | 0 | 1.22 | 1.12 | 0.533 | 1.19 | 0.997 | 0.038 | 0.0155 | 0.039 | 39 | 0.00586 | 0.00433 | 0.00229 | 0.024 | 0.018 | 0 | 0.000488 | 50 | 0.016 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol_rk10 | float64 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 4.76e-15 | 1.54e-15 | 2.78e-16 | 1.07e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0158 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol_rk10 | float32 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 4.3e-07 | 1.48e-07 | 9.84e-08 | 5.82e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0161 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | chol_rk10 | float16 | 2000 | 0 | 1.22 | 1.12 | 0.534 | 1.19 | 0.999 | 0.038 | 0.0155 | 0.022 | 39 | 0.0021 | 0.000835 | 0.000452 | 0.00475 | 0.019 | 0 | 0.000488 | 50 | 0.0168 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | gs | float64 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 4.75e-15 | 1.6e-15 | 8.33e-17 | 1.11e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0137 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | gs | float32 | 2000 | 0 | 1.22 | 1.12 | 0.536 | 1.19 | 1 | 0.0371 | 0.0154 | 0 |  | 1.5e-07 | 1.34e-07 | 6.81e-08 | 3.68e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0133 |  |
| harshaw | corr=0,d=5,phi=0.5 | 50 | gs | float16 | 2000 | 0 | 1.22 | 1.12 | 0.533 | 1.19 | 0.998 | 0.0376 | 0.0155 | 0.025 | 39 | 0.00135 | 0.00141 | 0.000542 | 0.00378 | 0.022 | 0 | 0.000488 | 50 | 0.0204 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | lstsq | float64 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.0265 | 0.0132 | 0 |  | 6.98e-15 | 4.2e-15 | 5.44e-15 |  | 0 | 0 | 2.22e-16 | 50 | 0.177 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | lstsq | float32 | 2000 | 0 | 0.931 | 0.539 | 0.419 | 0.339 | 1 | 0.0256 | 0.0132 | 0.0005 | 15 | 4.63e-07 | 6.19e-07 | 1.46e-06 |  | 0 | 0 | 1.19e-07 | 50 | 0.174 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | lstsq | float16 | 2000 | 0 | 0.946 | 0.527 | 0.427 | 0.339 | 1.02 | 0.0215 | 0.00854 | 0.917 | 9 | 0.00373 | 0.00472 | 0.00993 |  | 2.07 | 0 | 0.000977 | 50 | 0.228 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol | float64 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.0265 | 0.0132 | 0 |  | 6.97e-14 | 5.44e-14 | 2.44e-13 | 8.26e-14 | 0 | 0 | 2.22e-16 | 50 | 0.0854 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol | float32 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.026 | 0.0132 | 0.0025 | 24 | 3.76e-05 | 3.86e-05 | 0.000175 | 4.61e-05 | 0 | 0 | 1.19e-07 | 50 | 0.0871 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol | float16 | 2000 | 0.004 | 1.16 | 0.542 | 0.519 | 0.342 | 1.24 | 0.0137 | 0.0081 | 1 | 4 | 0.306 | 0.366 | 0.676 | 0.453 | 2.07 | 0 | 0.00146 | 50 | 0.107 | breakdown:downdate:8 |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol_rk10 | float64 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.0265 | 0.0132 | 0 |  | 4.4e-14 | 3.79e-14 | 1.58e-13 | 1.76e-15 | 0 | 0 | 2.22e-16 | 50 | 0.0934 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol_rk10 | float32 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.0265 | 0.0132 | 0.0005 | 7 | 2.54e-05 | 1.87e-05 | 4.78e-05 | 8.28e-07 | 0 | 0 | 1.19e-07 | 50 | 0.0951 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | chol_rk10 | float16 | 2000 | 0 | 1.03 | 0.539 | 0.451 | 0.338 | 1.11 | 0.0181 | 0.00775 | 1 | 4 | 0.204 | 0.148 | 0.293 | 0.0541 | 2.02 | 0 | 0.000977 | 50 | 0.121 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | gs | float64 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.0265 | 0.0132 | 0 |  | 7.11e-15 | 8.83e-15 | 4.94e-15 | 8.76e-15 | 0 | 0 | 2.22e-16 | 50 | 0.0134 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | gs | float32 | 2000 | 0 | 0.93 | 0.539 | 0.419 | 0.339 | 1 | 0.026 | 0.0132 | 0.0005 | 15 | 1.76e-06 | 2.53e-06 | 6.38e-06 | 4.58e-06 | 0 | 0 | 1.19e-07 | 50 | 0.0131 |  |
| harshaw | corr=0,d=50,phi=0.01 | 50 | gs | float16 | 2000 | 0 | 0.941 | 0.534 | 0.428 | 0.341 | 1.01 | 0.0221 | 0.00858 | 0.951 | 8 | 0.0153 | 0.0208 | 0.00579 | 0.0368 | 2.04 | 0.015 | 0.000977 | 50 | 0.0186 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | lstsq | float64 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 3.08e-15 | 1.92e-15 | 1.33e-15 |  | 0 | 0 | 1.11e-16 | 50 | 0.177 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | lstsq | float32 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 2.63e-07 | 2.64e-07 | 2.36e-07 |  | 0 | 0 | 5.96e-08 | 50 | 0.174 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | lstsq | float16 | 2000 | 0 | 1.08 | 0.681 | 0.471 | 0.774 | 0.99 | 0.0366 | 0.0104 | 0.714 | 17 | 0.00212 | 0.00209 | 0.00189 |  | 1.09 | 0 | 0.000488 | 50 | 0.234 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol | float64 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 7.04e-15 | 5.16e-15 | 1.67e-14 | 8.9e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0856 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol | float32 | 2000 | 0 | 1.09 | 0.676 | 0.49 | 0.768 | 1 | 0.0255 | 0.00978 | 0.0005 | 36 | 3.44e-06 | 2.15e-06 | 5.39e-06 | 4.67e-06 | 0 | 0 | 5.96e-08 | 50 | 0.0871 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol | float16 | 2000 | 0 | 1.12 | 0.679 | 0.494 | 0.784 | 1.03 | 0.0216 | 0.00867 | 0.908 | 16 | 0.033 | 0.0232 | 0.0702 | 0.0507 | 1.09 | 0 | 0.000488 | 50 | 0.0998 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol_rk10 | float64 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 5.22e-15 | 2.7e-15 | 2.28e-15 | 1.24e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0936 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol_rk10 | float32 | 2000 | 0 | 1.09 | 0.676 | 0.49 | 0.768 | 1 | 0.0255 | 0.00978 | 0.0005 | 36 | 2.23e-06 | 1.16e-06 | 1.33e-06 | 7.47e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0948 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | chol_rk10 | float16 | 2000 | 0 | 1.04 | 0.672 | 0.482 | 0.767 | 0.958 | 0.0172 | 0.00808 | 0.883 | 16 | 0.021 | 0.0126 | 0.0205 | 0.0079 | 1.07 | 0 | 0.000488 | 50 | 0.115 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | gs | float64 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 3.12e-15 | 2e-15 | 1.44e-15 | 1.58e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0133 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | gs | float32 | 2000 | 0 | 1.09 | 0.676 | 0.489 | 0.768 | 1 | 0.0252 | 0.00978 | 0 |  | 4.07e-07 | 3.38e-07 | 2.59e-07 | 7.78e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0135 |  |
| harshaw | corr=0,d=50,phi=0.1 | 50 | gs | float16 | 2000 | 0 | 1.1 | 0.68 | 0.492 | 0.771 | 1.01 | 0.0227 | 0.00969 | 0.732 | 17 | 0.0037 | 0.00296 | 0.317 | 0.00674 | 1.11 | 0.015 | 0.000488 | 50 | 0.0186 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | lstsq | float64 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 1.72e-15 | 5.69e-16 | 1.67e-16 |  | 0 | 0 | 1.11e-16 | 50 | 0.178 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | lstsq | float32 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 2.24e-07 | 1.74e-07 | 2.98e-08 |  | 0 | 0 | 5.96e-08 | 50 | 0.175 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | lstsq | float16 | 2000 | 0 | 1.35 | 0.968 | 0.602 | 1.32 | 1 | 0.0279 | 0.0148 | 0.015 | 40 | 0.0017 | 0.00141 | 0.000244 |  | 0.0125 | 0 | 0.000488 | 50 | 0.245 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol | float64 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 1.64e-15 | 6.25e-16 | 1.67e-16 | 2e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0858 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol | float32 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 3.66e-07 | 2.14e-07 | 1.37e-07 | 1.07e-06 | 0 | 0 | 5.96e-08 | 50 | 0.0872 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol | float16 | 2000 | 0 | 1.35 | 0.972 | 0.602 | 1.32 | 1 | 0.0267 | 0.0148 | 0.0225 | 37 | 0.00295 | 0.00203 | 0.00173 | 0.0213 | 0.016 | 0 | 0.000488 | 50 | 0.103 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol_rk10 | float64 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 1.64e-15 | 5.55e-16 | 2.22e-16 | 1e-15 | 0 | 0 | 1.11e-16 | 50 | 0.0937 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol_rk10 | float32 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 3.02e-07 | 1.41e-07 | 3.45e-08 | 4.89e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0944 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | chol_rk10 | float16 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 0.999 | 0.0281 | 0.0148 | 0.0155 | 36 | 0.00248 | 0.00107 | 0.000394 | 0.0052 | 0.012 | 0 | 0.000488 | 50 | 0.12 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | gs | float64 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 1.73e-15 | 5.69e-16 | 3.33e-16 | 7.37e-16 | 0 | 0 | 1.11e-16 | 50 | 0.0136 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | gs | float32 | 2000 | 0 | 1.35 | 0.97 | 0.602 | 1.32 | 1 | 0.0272 | 0.0148 | 0 |  | 1.12e-07 | 8.84e-08 | 5.12e-08 | 4.75e-07 | 0 | 0 | 5.96e-08 | 50 | 0.0135 |  |
| harshaw | corr=0,d=50,phi=0.5 | 50 | gs | float16 | 2000 | 0 | 1.35 | 0.969 | 0.601 | 1.32 | 0.997 | 0.0272 | 0.0147 | 0.0155 | 37 | 0.000838 | 0.000717 | 0.000244 | 0.00372 | 0.0125 | 0.0005 | 0.000488 | 50 | 0.0204 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | lstsq | float64 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00519 | 0.00262 | 0 |  | 9.62e-16 | 4.11e-15 | 2.22e-16 |  | 0 | 0 | 3.33e-16 | 50 | 0.157 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | lstsq | float32 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00519 | 0.00262 | 0 |  | 1.75e-07 | 9.9e-07 | 1.41e-07 |  | 0 | 0 | 2.38e-07 | 50 | 0.157 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | lstsq | float16 | 2000 | 0 | 0.756 | 0.171 | 0.305 | 0.136 | 0.993 | 0.00641 | 0.00852 | 0.149 | 43 | 0.00145 | 0.00951 | 0.000717 |  | 0.115 | 0 | 0.00195 | 50 | 0.192 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol | float64 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00519 | 0.00262 | 0 |  | 1.33e-13 | 2.9e-13 | 2.69e-14 | 2.56e-13 | 0 | 0 | 4.44e-16 | 50 | 0.0151 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol | float32 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00529 | 0.00262 | 0.003 | 37 | 9.35e-05 | 0.000138 | 1.25e-05 | 0.000169 | 0 | 0 | 2.38e-07 | 50 | 0.0153 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol | float16 | 2000 | 0.974 | 1.24 | 0.181 | 0.507 | 0.146 | 2.12 | 0.108 | 0.0974 | 0.904 | 38 | 0.737 | 1.4 | 0.225 | 0.62 | 0.122 | 0 | 0.00146 | 50 | 0.0162 | breakdown:downdate:1946;nonfinite_u:2 |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol_rk10 | float64 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00519 | 0.00262 | 0 |  | 1.33e-13 | 7.46e-14 | 8.13e-15 | 2.52e-14 | 0 | 0 | 4.44e-16 | 50 | 0.0158 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol_rk10 | float32 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00522 | 0.00262 | 0.0035 | 38 | 9.78e-05 | 3.55e-05 | 4.69e-06 | 3.14e-05 | 0.0005 | 0 | 2.38e-07 | 50 | 0.0159 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | chol_rk10 | float16 | 2000 | 0 | 1.37 | 0.208 | 0.588 | 0.137 | 1.79 | 0.0058 | 0.00358 | 0.835 | 41 | 0.763 | 0.306 | 0.0412 | 0.144 | 0.12 | 0 | 0.00195 | 50 | 0.0175 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | gs | float64 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00519 | 0.00262 | 0 |  | 4.05e-14 | 7.77e-14 | 8.66e-15 | 6.26e-14 | 0 | 0 | 4.44e-16 | 50 | 0.0136 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | gs | float32 | 2000 | 0 | 0.761 | 0.17 | 0.308 | 0.136 | 1 | 0.00525 | 0.00262 | 0.001 | 39 | 2.11e-05 | 1.64e-05 | 7.18e-06 | 3.15e-05 | 0.0005 | 0 | 2.38e-07 | 50 | 0.0132 |  |
| harshaw | corr=1,d=5,phi=0.01 | 50 | gs | float16 | 2000 | 0 | 0.754 | 0.171 | 0.303 | 0.136 | 0.991 | 0.00628 | 0.00232 | 0.803 | 41 | 0.155 | 0.213 | 0.109 | 0.475 | 0.143 | 0.0005 | 0.00195 | 50 | 0.0204 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | lstsq | float64 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 8.44e-16 | 1.44e-15 | 6.11e-16 |  | 0 | 0 | 2.22e-16 | 50 | 0.157 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | lstsq | float32 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 2.13e-07 | 4.67e-07 | 8.49e-08 |  | 0 | 0 | 1.19e-07 | 50 | 0.156 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | lstsq | float16 | 2000 | 0 | 0.768 | 0.492 | 0.326 | 0.51 | 1 | 0.0199 | 0.00703 | 0.087 | 43 | 0.00158 | 0.00292 | 0.000598 |  | 0.072 | 0 | 0.000977 | 50 | 0.191 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol | float64 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 5.4e-14 | 1.43e-13 | 2.19e-14 | 7.31e-14 | 0 | 0 | 3.33e-16 | 50 | 0.015 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol | float32 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 1.05e-05 | 2.39e-05 | 7.7e-06 | 1.75e-05 | 0 | 0 | 1.19e-07 | 50 | 0.0154 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol | float16 | 2000 | 0 | 0.784 | 0.49 | 0.333 | 0.514 | 1.03 | 0.0223 | 0.00709 | 0.285 | 44 | 0.0878 | 0.233 | 0.0459 | 0.14 | 0.062 | 0 | 0.000977 | 50 | 0.0157 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol_rk10 | float64 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 1.47e-14 | 3.82e-15 | 6.66e-16 | 2.29e-15 | 0 | 0 | 2.22e-16 | 50 | 0.0159 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol_rk10 | float32 | 2000 | 0 | 0.764 | 0.491 | 0.324 | 0.508 | 1 | 0.0199 | 0.00703 | 0 |  | 1.05e-05 | 3.25e-06 | 5.22e-07 | 1.59e-06 | 0 | 0 | 1.19e-07 | 50 | 0.0162 |  |
| harshaw | corr=1,d=5,phi=0.1 | 50 | chol_rk10 | float16 | 2000 | 0 | 0.768 | 0.489 | 0.327 | 0.51 | 1 | 0.0211 | 0.00706 | 0.252 | 44 | 0.061 | 0.0243 | 0.00457 | 0.0148 | 0.0615 | 0 | 0.000977 | 50 | 0.0165 |  |
